study_accession,sample_accession,Lane.accession,experiment_accession,run_accession,tax_id,scientific_name,fastq_ftp,submitted_ftp,sra_ftp,ENA.Accession.Number,Isolate,Sequecning Status,Year,CTZ,CTX,AMP,AMX,AMC,TZP,CXM,CET,GEN,TBM,TMP,CIP
PRJEB23294,SAMEA104369981,ERS1994959,ERX3134984,ERR3062183,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/003/ERR3062183/ERR3062183_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/003/ERR3062183/ERR3062183_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062183/24742_1#290.cram,NA,ERS1994959,24742_1#290,Newly sequenced,2017,S,S,R,NA,NA,NA,S,S,S,R,S,S
PRJEB23294,SAMEA104369982,ERS1994960,ERX3134985,ERR3062184,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/004/ERR3062184/ERR3062184_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/004/ERR3062184/ERR3062184_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062184/24742_1#291.cram,NA,ERS1994960,24742_1#291,Newly sequenced,2017,S,S,R,NA,NA,NA,S,S,S,S,R,S
PRJEB23294,SAMEA104369984,ERS1994962,ERX3134986,ERR3062185,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/005/ERR3062185/ERR3062185_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/005/ERR3062185/ERR3062185_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062185/24742_1#292.cram,NA,ERS1994962,24742_1#292,Newly sequenced,2017,S,S,R,NA,NA,NA,S,R,S,R,S,S
PRJEB23294,SAMEA104369987,ERS1994965,ERX3134988,ERR3062187,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/007/ERR3062187/ERR3062187_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/007/ERR3062187/ERR3062187_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062187/24742_1#294.cram,NA,ERS1994965,24742_1#294,Newly sequenced,2017,S,S,R,NA,NA,NA,S,S,S,S,S,S
PRJEB23294,SAMEA104370002,ERS1994980,ERX3134991,ERR3062190,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/000/ERR3062190/ERR3062190_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/000/ERR3062190/ERR3062190_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062190/24742_1#297.cram,NA,ERS1994980,24742_1#297,Newly sequenced,NA,S,S,S,NA,NA,NA,S,S,S,S,S,S
PRJEB23294,SAMEA104370039,ERS1995017,ERX3134994,ERR3062193,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/003/ERR3062193/ERR3062193_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/003/ERR3062193/ERR3062193_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062193/24742_1#300.cram,NA,ERS1995017,24742_1#300,Newly sequenced,2008,R,R,R,NA,NA,NA,R,R,S,R,S,R
PRJEB23294,SAMEA104370040,ERS1995018,ERX3134995,ERR3062194,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/004/ERR3062194/ERR3062194_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/004/ERR3062194/ERR3062194_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062194/24742_1#301.cram,NA,ERS1995018,24742_1#301,Newly sequenced,2008,R,R,R,NA,NA,NA,R,R,S,R,S,S
PRJEB23294,SAMEA104370041,ERS1995019,ERX3134996,ERR3062195,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/005/ERR3062195/ERR3062195_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/005/ERR3062195/ERR3062195_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062195/24742_1#302.cram,NA,ERS1995019,24742_1#302,Newly sequenced,2008,R,R,R,NA,NA,NA,R,R,S,R,R,R
PRJEB23294,SAMEA104370043,ERS1995021,ERX3134997,ERR3062196,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/006/ERR3062196/ERR3062196_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/006/ERR3062196/ERR3062196_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062196/24742_1#303.cram,NA,ERS1995021,24742_1#303,Newly sequenced,2008,R,R,R,NA,NA,NA,R,R,R,R,R,R
PRJEB23294,SAMEA104370045,ERS1995023,ERX3134998,ERR3062197,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/007/ERR3062197/ERR3062197_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/007/ERR3062197/ERR3062197_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062197/24742_1#304.cram,NA,ERS1995023,24742_1#304,Newly sequenced,2008,R,R,R,NA,NA,NA,R,R,R,R,R,R
PRJEB23294,SAMEA104370051,ERS1995029,ERX3135001,ERR3062200,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/000/ERR3062200/ERR3062200_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/000/ERR3062200/ERR3062200_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062200/24742_1#307.cram,NA,ERS1995029,24742_1#307,Newly sequenced,NA,S,S,R,NA,NA,NA,S,S,S,S,S,S
PRJEB23294,SAMEA104370081,ERS1995059,ERX3135012,ERR3062211,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/001/ERR3062211/ERR3062211_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/001/ERR3062211/ERR3062211_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062211/24742_1#318.cram,NA,ERS1995059,24742_1#318,Newly sequenced,NA,R,S,R,NA,NA,NA,R,R,S,S,R,S
PRJEB23294,SAMEA104370127,ERS1995105,ERX3135014,ERR3062213,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/003/ERR3062213/ERR3062213_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/003/ERR3062213/ERR3062213_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062213/24742_1#320.cram,NA,ERS1995105,24742_1#320,Newly sequenced,2008,S,S,S,NA,NA,NA,S,S,S,S,S,S
PRJEB23294,SAMEA104370129,ERS1995107,ERX3135015,ERR3062214,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/004/ERR3062214/ERR3062214_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/004/ERR3062214/ERR3062214_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062214/24742_1#321.cram,NA,ERS1995107,24742_1#321,Newly sequenced,NA,S,S,R,NA,NA,NA,S,S,S,S,S,S
PRJEB23294,SAMEA104370132,ERS1995110,ERX3135016,ERR3062215,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/005/ERR3062215/ERR3062215_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/005/ERR3062215/ERR3062215_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062215/24742_1#322.cram,NA,ERS1995110,24742_1#322,Newly sequenced,1998,S,S,S,NA,NA,NA,S,S,S,S,S,S
PRJEB23294,SAMEA104370133,ERS1995111,ERX3135017,ERR3062216,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/006/ERR3062216/ERR3062216_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/006/ERR3062216/ERR3062216_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062216/24742_1#323.cram,NA,ERS1995111,24742_1#323,Newly sequenced,NA,R,R,R,NA,NA,NA,R,R,R,R,R,R
PRJEB23294,SAMEA104370142,ERS1995120,ERX3135018,ERR3062217,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/007/ERR3062217/ERR3062217_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/007/ERR3062217/ERR3062217_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062217/24742_1#324.cram,NA,ERS1995120,24742_1#324,Newly sequenced,NA,S,S,R,NA,NA,NA,S,S,S,S,S,S
PRJEB23294,SAMEA104370145,ERS1995123,ERX3135020,ERR3062219,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/009/ERR3062219/ERR3062219_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/009/ERR3062219/ERR3062219_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062219/24742_1#326.cram,NA,ERS1995123,24742_1#326,Newly sequenced,NA,S,R,R,NA,NA,NA,S,S,R,S,S,S
PRJEB23294,SAMEA104370156,ERS1995134,ERX3135021,ERR3062220,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/000/ERR3062220/ERR3062220_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/000/ERR3062220/ERR3062220_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062220/24742_1#327.cram,NA,ERS1995134,24742_1#327,Newly sequenced,1999,S,S,R,NA,NA,NA,S,S,S,R,R,S
PRJEB23294,SAMEA104370157,ERS1995135,ERX3135022,ERR3062221,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/001/ERR3062221/ERR3062221_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/001/ERR3062221/ERR3062221_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062221/24742_1#328.cram,NA,ERS1995135,24742_1#328,Newly sequenced,2007,R,R,R,NA,NA,NA,R,R,S,R,R,R
PRJEB23294,SAMEA104370158,ERS1995136,ERX3135023,ERR3062222,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/002/ERR3062222/ERR3062222_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/002/ERR3062222/ERR3062222_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062222/24742_1#329.cram,NA,ERS1995136,24742_1#329,Newly sequenced,NA,R,S,R,NA,NA,NA,R,R,S,S,S,S
PRJEB23294,SAMEA104370161,ERS1995139,ERX3135024,ERR3062223,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/003/ERR3062223/ERR3062223_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/003/ERR3062223/ERR3062223_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062223/24742_1#330.cram,NA,ERS1995139,24742_1#330,Newly sequenced,NA,S,S,R,NA,NA,NA,S,S,S,S,S,S
PRJEB23294,SAMEA104370166,ERS1995144,ERX3135025,ERR3062224,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/004/ERR3062224/ERR3062224_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/004/ERR3062224/ERR3062224_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062224/24742_1#331.cram,NA,ERS1995144,24742_1#331,Newly sequenced,NA,S,R,R,NA,NA,NA,R,S,R,R,S,S
PRJEB23294,SAMEA104370167,ERS1995145,ERX3135026,ERR3062225,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/005/ERR3062225/ERR3062225_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/005/ERR3062225/ERR3062225_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062225/24742_1#332.cram,NA,ERS1995145,24742_1#332,Newly sequenced,2007,R,R,R,NA,NA,NA,R,R,S,R,R,R
PRJEB23294,SAMEA104370170,ERS1995148,ERX3135027,ERR3062226,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/006/ERR3062226/ERR3062226_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/006/ERR3062226/ERR3062226_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062226/24742_1#333.cram,NA,ERS1995148,24742_1#333,Newly sequenced,1998,R,S,R,NA,NA,NA,S,S,S,S,S,S
PRJEB23294,SAMEA104370171,ERS1995149,ERX3135028,ERR3062227,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/007/ERR3062227/ERR3062227_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/007/ERR3062227/ERR3062227_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062227/24742_1#334.cram,NA,ERS1995149,24742_1#334,Newly sequenced,2013,S,S,R,NA,NA,NA,S,S,S,S,S,S
PRJEB23294,SAMEA104370173,ERS1995151,ERX3135029,ERR3062228,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/008/ERR3062228/ERR3062228_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/008/ERR3062228/ERR3062228_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062228/24742_1#335.cram,NA,ERS1995151,24742_1#335,Newly sequenced,1977,S,S,R,NA,NA,NA,S,S,R,R,S,S
PRJEB23294,SAMEA104370175,ERS1995153,ERX3135030,ERR3062229,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/009/ERR3062229/ERR3062229_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/009/ERR3062229/ERR3062229_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062229/24742_1#336.cram,NA,ERS1995153,24742_1#336,Newly sequenced,2005,R,R,R,NA,NA,NA,R,R,R,R,R,R
PRJEB23294,SAMEA104370176,ERS1995154,ERX3135031,ERR3062230,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/000/ERR3062230/ERR3062230_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/000/ERR3062230/ERR3062230_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062230/24742_1#337.cram,NA,ERS1995154,24742_1#337,Newly sequenced,NA,R,R,R,NA,NA,NA,R,R,R,R,R,S
PRJEB23294,SAMEA104370181,ERS1995159,ERX3135033,ERR3062232,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/002/ERR3062232/ERR3062232_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/002/ERR3062232/ERR3062232_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062232/24742_1#339.cram,NA,ERS1995159,24742_1#339,Newly sequenced,2005,R,R,R,NA,NA,NA,R,R,R,R,R,S
PRJEB23294,SAMEA104370182,ERS1995160,ERX3135034,ERR3062233,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/003/ERR3062233/ERR3062233_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/003/ERR3062233/ERR3062233_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062233/24742_1#340.cram,NA,ERS1995160,24742_1#340,Newly sequenced,NA,S,S,R,NA,NA,NA,S,S,R,R,R,S
PRJEB23294,SAMEA104370183,ERS1995161,ERX3135035,ERR3062234,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/004/ERR3062234/ERR3062234_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/004/ERR3062234/ERR3062234_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062234/24742_1#341.cram,NA,ERS1995161,24742_1#341,Newly sequenced,2014,S,S,R,NA,NA,NA,S,S,S,S,S,S
PRJEB23294,SAMEA104370185,ERS1995163,ERX3135036,ERR3062235,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/005/ERR3062235/ERR3062235_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/005/ERR3062235/ERR3062235_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062235/24742_1#342.cram,NA,ERS1995163,24742_1#342,Newly sequenced,1999,S,S,R,NA,NA,NA,S,S,S,S,S,S
PRJEB23294,SAMEA104370186,ERS1995164,ERX3135037,ERR3062236,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/006/ERR3062236/ERR3062236_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/006/ERR3062236/ERR3062236_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062236/24742_1#343.cram,NA,ERS1995164,24742_1#343,Newly sequenced,1970,S,R,R,NA,NA,NA,R,R,R,R,R,S
PRJEB23294,SAMEA104370187,ERS1995165,ERX3135038,ERR3062237,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/007/ERR3062237/ERR3062237_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/007/ERR3062237/ERR3062237_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062237/24742_1#344.cram,NA,ERS1995165,24742_1#344,Newly sequenced,NA,S,S,S,NA,NA,NA,S,S,S,S,S,S
PRJEB23294,SAMEA104370188,ERS1995166,ERX3135039,ERR3062238,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/008/ERR3062238/ERR3062238_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/008/ERR3062238/ERR3062238_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062238/24742_1#345.cram,NA,ERS1995166,24742_1#345,Newly sequenced,2005,R,R,R,NA,NA,NA,R,R,R,R,R,S
PRJEB23294,SAMEA104370205,ERS1995183,ERX3135041,ERR3062240,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/000/ERR3062240/ERR3062240_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/000/ERR3062240/ERR3062240_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062240/24742_1#347.cram,NA,ERS1995183,24742_1#347,Newly sequenced,2017,S,S,R,NA,NA,NA,S,S,S,S,S,S
PRJEB23294,SAMEA104370212,ERS1995190,ERX3135042,ERR3062241,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/001/ERR3062241/ERR3062241_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/001/ERR3062241/ERR3062241_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062241/24742_1#348.cram,NA,ERS1995190,24742_1#348,Newly sequenced,2017,S,S,S,NA,NA,NA,S,S,S,S,S,S
PRJEB23294,SAMEA104370218,ERS1995196,ERX3135044,ERR3062243,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/003/ERR3062243/ERR3062243_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/003/ERR3062243/ERR3062243_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062243/24742_1#350.cram,NA,ERS1995196,24742_1#350,Newly sequenced,2017,S,S,R,NA,NA,NA,S,S,S,S,R,S
PRJEB23294,SAMEA104370229,ERS1995207,ERX3135045,ERR3062244,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/004/ERR3062244/ERR3062244_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/004/ERR3062244/ERR3062244_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062244/24742_1#351.cram,NA,ERS1995207,24742_1#351,Newly sequenced,NA,S,S,S,NA,NA,NA,S,S,S,S,S,S
PRJEB23294,SAMEA104370230,ERS1995208,ERX3135046,ERR3062245,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/005/ERR3062245/ERR3062245_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/005/ERR3062245/ERR3062245_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062245/24742_1#352.cram,NA,ERS1995208,24742_1#352,Newly sequenced,2008,R,R,R,NA,NA,NA,R,R,S,S,R,S
PRJEB23294,SAMEA104370231,ERS1995209,ERX3135047,ERR3062246,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/006/ERR3062246/ERR3062246_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/006/ERR3062246/ERR3062246_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062246/24742_1#353.cram,NA,ERS1995209,24742_1#353,Newly sequenced,2008,R,R,R,NA,NA,NA,R,R,S,S,S,S
PRJEB23294,SAMEA104370233,ERS1995211,ERX3135048,ERR3062247,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/007/ERR3062247/ERR3062247_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/007/ERR3062247/ERR3062247_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062247/24742_1#354.cram,NA,ERS1995211,24742_1#354,Newly sequenced,2008,R,R,R,NA,NA,NA,R,R,S,R,R,R
PRJEB23294,SAMEA104370244,ERS1995222,ERX3135049,ERR3062248,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/008/ERR3062248/ERR3062248_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/008/ERR3062248/ERR3062248_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062248/24742_1#355.cram,NA,ERS1995222,24742_1#355,Newly sequenced,2008,R,R,R,NA,NA,NA,R,R,S,S,R,S
PRJEB23294,SAMEA104370248,ERS1995226,ERX3135050,ERR3062249,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/009/ERR3062249/ERR3062249_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/009/ERR3062249/ERR3062249_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062249/24742_1#356.cram,NA,ERS1995226,24742_1#356,Newly sequenced,2009,R,R,R,NA,NA,NA,R,R,R,R,R,R
PRJEB23294,SAMEA104370250,ERS1995228,ERX3135051,ERR3062250,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/000/ERR3062250/ERR3062250_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/000/ERR3062250/ERR3062250_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062250/24742_1#357.cram,NA,ERS1995228,24742_1#357,Newly sequenced,2008,R,R,R,NA,NA,NA,R,R,S,S,S,S
PRJEB23294,SAMEA104370252,ERS1995230,ERX3135052,ERR3062251,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/001/ERR3062251/ERR3062251_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/001/ERR3062251/ERR3062251_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062251/24742_1#358.cram,NA,ERS1995230,24742_1#358,Newly sequenced,2009,R,R,R,NA,NA,NA,R,R,R,R,R,R
PRJEB23294,SAMEA104370259,ERS1995237,ERX3135054,ERR3062253,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/003/ERR3062253/ERR3062253_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/003/ERR3062253/ERR3062253_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062253/24742_1#360.cram,NA,ERS1995237,24742_1#360,Newly sequenced,2009,R,R,R,NA,NA,NA,R,R,S,R,S,R
PRJEB23294,SAMEA104370265,ERS1995243,ERX3135055,ERR3062254,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/004/ERR3062254/ERR3062254_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/004/ERR3062254/ERR3062254_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062254/24742_1#361.cram,NA,ERS1995243,24742_1#361,Newly sequenced,2009,R,R,R,NA,NA,NA,R,R,S,S,R,S
PRJEB23294,SAMEA104370269,ERS1995247,ERX3135057,ERR3062256,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/006/ERR3062256/ERR3062256_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/006/ERR3062256/ERR3062256_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062256/24742_1#363.cram,NA,ERS1995247,24742_1#363,Newly sequenced,2009,R,R,R,NA,NA,NA,R,R,S,R,R,S
PRJEB23294,SAMEA104370271,ERS1995249,ERX3135058,ERR3062257,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/007/ERR3062257/ERR3062257_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/007/ERR3062257/ERR3062257_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062257/24742_1#364.cram,NA,ERS1995249,24742_1#364,Newly sequenced,2009,R,R,R,NA,NA,NA,R,R,S,S,R,R
PRJEB23294,SAMEA104370273,ERS1995251,ERX3135059,ERR3062258,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/008/ERR3062258/ERR3062258_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/008/ERR3062258/ERR3062258_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062258/24742_1#365.cram,NA,ERS1995251,24742_1#365,Newly sequenced,2009,R,R,R,NA,NA,NA,R,R,S,S,S,S
PRJEB23294,SAMEA104370279,ERS1995257,ERX3135060,ERR3062259,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/009/ERR3062259/ERR3062259_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR306/009/ERR3062259/ERR3062259_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR306/ERR3062259/24742_1#366.cram,NA,ERS1995257,24742_1#366,Newly sequenced,2009,R,R,R,NA,NA,NA,R,R,S,S,R,R
