ID,run_accession
SAMN07332520,SRR5810512
SAMN07410708,SRR5862472
SAMN07410718,SRR5862468
SAMN07450657,SRR5943519
SAMN07450658,SRR5943516
SAMN07450659,SRR5943515
SAMN07450705,SRR5943577
SAMN07450712,SRR5943568
SAMN07450847,SRR5901129
SAMN07450850,SRR5901134
SAMN07450852,SRR5901126
SAMN07450853,SRR5901125
SAMN07450854,SRR5901138
SAMN07450857,SRR5901135
SAMN07602583,SRR6037661
SAMN07602583,SRR6037665
SAMN10112251,SRR7894997
SAMN10112322,SRR7895074
SAMN10138408,SRR7908895
SAMN10163149,SRR7949714
SAMN10170520,SRR7958544
SAMN10293210,SRR8111030
SAMN10348383,SRR8136756
SAMN10348479,SRR8136775
SAMN10348493,SRR8136784
SAMN10352937,SRR8139162
SAMN10353493,SRR8139711
SAMN10353501,SRR8139715
SAMN10355052,SRR8141228
SAMN10355068,SRR8141240
